sitename2,range,column,planter_seed_drop,seedling_emergence_rate,emergence_count,canopy_height,canopy_height_diff,leaf_angle_mean,leaf_angle_mean_slope,leaf_angle_chi,leaf_angle_chi_slope,leaf_angle_beta,leaf_angle_beta_slope,leaf_angle_alpha,leaf_angle_alpha_slope,plant_basal_tiller_number,stem_elongated_internodes_number_slope,canopy_cover,stand_count,stalk_diameter_minor_axis,stalk_diameter_major_axis,leaf_width,leaf_length,leaf_desiccation_present,aboveground_dry_biomass
MAC Field Scanner Season 4 Range 20 Column 6,20,6,46,NA,NA,78,11.083333333333334,0.3556668962726667,-0.00149019187082125,2.2264565783006667,0.014471991922690813,1.997915102722,-0.010023321773853107,4.01995068884,0.01742793806647872,NA,NA,NA,23,NA,NA,NA,NA,0,3696
MAC Field Scanner Season 4 Range 30 Column 12,30,12,65.5,NA,NA,206,12,0.37849806635372224,5.116971855934532e-4,2.1606371589005557,0.00508374362300401,1.7670137763972222,-0.017637933118340846,3.250872365238333,-0.03850819311165952,NA,NA,NA,16.5,NA,NA,NA,NA,0,NA
MAC Field Scanner Season 4 Range 30 Column 4,30,4,46.5,NA,NA,172,12,0.4555581864782381,0.0011139477861100624,1.7739882295257143,-0.0017910995679170988,1.6997987120419047,-0.021257605417155042,2.30489207199,-0.04337123610112622,NA,NA,NA,20.5,NA,NA,NA,NA,0,NA
MAC Field Scanner Season 4 Range 20 Column 4,20,4,70,NA,NA,174,12,0.41040897817525,0.00908684821644396,1.9987588215735,-0.03719769063865686,1.7393558228485,-0.04589323551221055,3.1883090088328,-0.17220194875570477,NA,NA,NA,31,NA,NA,NA,NA,0,NA
MAC Field Scanner Season 4 Range 20 Column 16,20,16,NA,NA,NA,NA,NA,0.45964983997125,NA,1.7362427367775,NA,2.3287773180149998,NA,3.23570498141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAC Field Scanner Season 4 Range 30 Column 15,30,15,71.5,0.788625,58.75,229,4.083333333333333,0.385629161853,NA,2.039184194131111,NA,1.9635949932377779,NA,3.3920895147655554,NA,4,0.24999999999991215,37.6,25.5,9.46,14.36,51.42857142857143,667.1428571428571,0,25830
MAC Field Scanner Season 4 Range 9 Column 2,9,2,36,NA,NA,353,4.5,0.3763582849286875,2.324748340112692e-4,2.17916321258,0.005138156963730753,1.981024679219375,-0.023026702445230713,3.890723361485625,-0.033510242277967034,NA,NA,NA,19,NA,NA,NA,NA,0,9052
MAC Field Scanner Season 4 Range 9 Column 6,9,6,68,NA,NA,271,12,0.3841699346000588,4.7749208767023553e-4,2.12070464452,0.0010028218467434845,1.762013999934706,-0.021417892956722702,3.212968593828235,-0.03778504882250635,NA,NA,NA,27,NA,NA,NA,NA,0,13300
MAC Field Scanner Season 4 Range 9 Column 8,9,8,78.5,NA,NA,226,12,0.392326307159625,0.004701103832707679,2.061191132943125,-0.021447531991924677,1.813151289529375,-0.02665267838539587,3.184824971365625,-0.12257402703301266,NA,NA,34.85,25,NA,NA,NA,NA,0,24100
MAC Field Scanner Season 4 Range 9 Column 9,9,9,52.5,NA,NA,255,12,0.36831974840144444,-0.001146107490167277,2.144600381725,0.007259771129538545,2.107152853912778,0.0015752787633911464,4.1905258512916665,0.025564544632324628,NA,NA,41.3,21.5,NA,NA,NA,NA,0,42720
MAC Field Scanner Season 4 Range 9 Column 10,9,10,68,NA,NA,251,12,0.3991179687363333,0.0021879250468748238,1.9625264797552382,-0.007492096255677112,2.045138988543333,-0.014679401937937023,3.52014431556,-0.04592901878232857,NA,NA,NA,24,NA,NA,NA,NA,0,1673
MAC Field Scanner Season 4 Range 10 Column 3,10,3,74,NA,NA,252,12,0.4248242442053333,-0.0018879447403598374,1.8970245657827778,0.013017283385156144,1.6411135508844445,-0.009768300130702297,2.3297109544116665,0.005272410000785228,NA,NA,NA,24.5,NA,NA,NA,NA,0.2,20920
MAC Field Scanner Season 4 Range 10 Column 7,10,7,73.5,NA,NA,204,12,0.3638556325912941,-2.497765146904994e-4,2.172225164414706,0.0037957432906393328,2.045936298731765,-9.059949434115171e-4,4.051282053638236,0.015037228478827365,NA,NA,NA,23,NA,NA,NA,NA,0,27500
MAC Field Scanner Season 4 Range 10 Column 8,10,8,70,NA,NA,240,12,0.3779956826148889,-6.366762777946154e-4,2.118446373511111,0.006217340649456064,1.8622341188333333,-0.012795745746541142,3.3760846793633332,-0.009563728421077429,NA,NA,NA,26.5,NA,NA,NA,NA,0,24690
MAC Field Scanner Season 4 Range 10 Column 11,10,11,76,NA,NA,274,12,0.4486065679788824,-0.0011116336689877607,1.782271754922353,0.007930279007451272,1.565143777145294,-0.007789111300991907,1.9801144666917647,9.405784706999236e-4,NA,NA,41.45,24,NA,NA,NA,NA,0,29400
MAC Field Scanner Season 4 Range 10 Column 13,10,13,79.5,NA,NA,261,12,0.4005744328801875,0.0021089651047821864,1.9742254663275,-0.005177724505937674,2.031784620729375,-0.0295994635128356,3.48519606532375,-0.0708862564687727,NA,NA,NA,21.5,NA,NA,NA,NA,0,35400
MAC Field Scanner Season 4 Range 10 Column 14,10,14,72.5,NA,NA,282,12,0.398919136708625,0.001325430955460023,1.955314166958125,-0.0034886456341030195,2.118284340810625,-0.008344102320267227,3.576190154769375,-0.023310952196792543,NA,NA,NA,24.5,NA,NA,NA,NA,0,19660
MAC Field Scanner Season 4 Range 11 Column 7,11,7,47,NA,NA,214,12,0.39705362894744445,0.001870162594140127,2.0092511644955557,-0.008149844267858674,2.01128861659,-0.013964344960478244,3.543238950921667,-0.05797148652246254,NA,NA,NA,20,NA,NA,NA,NA,0,22030
MAC Field Scanner Season 4 Range 11 Column 8,11,8,67,NA,NA,211,12,0.3818687405112941,2.8973948578302616e-5,2.0631143646458825,0.0018164435051300875,1.97674131632,-0.012551436466738317,3.5186476522358823,-0.0258335501775372,NA,NA,NA,24.5,NA,NA,NA,NA,0,9515
MAC Field Scanner Season 4 Range 11 Column 10,11,10,65.5,NA,NA,175,12,0.45706192588764705,0.0030289743976560663,1.7055494427294118,-0.0111809937408642,1.7343362839094116,-0.023857520232955013,2.270402777620588,-0.06597294544952004,NA,NA,NA,28,NA,NA,NA,NA,0,20140
MAC Field Scanner Season 4 Range 11 Column 12,11,12,62.5,NA,NA,230,12,0.43379398500517646,0.0010614947178165673,1.8937384130488235,0.0014588038474961905,1.7339379763264706,-0.02604645170749668,2.690644731042647,-0.0508084305854257,NA,NA,NA,22.5,NA,NA,NA,NA,0,20880
MAC Field Scanner Season 4 Range 11 Column 13,11,13,75.5,NA,NA,247,12,0.39671542967170587,-5.49160904743071e-4,1.9964950853964705,0.006619910373467416,1.8608149768488236,-0.011327122476755297,3.063922667558235,-0.00941449937945774,NA,NA,NA,24.5,NA,NA,NA,NA,0,25330
MAC Field Scanner Season 4 Range 12 Column 4,12,4,72,NA,NA,250,12,0.43121349162213335,-0.0019038908432489601,1.8997944964626667,0.00889726698106789,1.5198187165413333,0.004799335972122884,2.1682138387973335,0.0263484864857946,NA,NA,NA,23,NA,NA,NA,NA,0,24960
MAC Field Scanner Season 4 Range 12 Column 5,12,5,46,NA,NA,231,12,0.4353711151247059,0.0026949191140523037,1.8611734663694117,-0.007478971726508476,1.650340516014706,-0.027158669914858522,2.42465936237,-0.07034376710562615,NA,NA,NA,19.5,NA,NA,NA,NA,0,17590
MAC Field Scanner Season 4 Range 12 Column 6,12,6,72,NA,NA,255,12,0.40751053947585003,-3.5123688848465726e-4,1.957425059646,0.003877372706471638,1.959205346254,-0.004659815325513413,3.2672175568425,0.0032745499725938213,NA,NA,NA,27,NA,NA,NA,NA,0,45750
MAC Field Scanner Season 4 Range 12 Column 8,12,8,75,NA,NA,257,12,0.4074719060504,0.0019676733904081777,1.9829020870593332,-0.0025843368641002527,1.8775430065206666,-0.024759899459436997,3.160455084232667,-0.0492047866532328,NA,NA,NA,26.5,NA,NA,NA,NA,0,21390
MAC Field Scanner Season 4 Range 12 Column 11,12,11,71,NA,NA,232,12,0.40588476792845,0.001104803877748071,2.007881251334,9.257302620385055e-4,1.752629042584,-0.02968474816865604,2.8998107574665,-0.05763172729206142,NA,NA,NA,21,NA,NA,NA,NA,0,25160
MAC Field Scanner Season 4 Range 12 Column 15,12,15,75.5,0.83,59.4,256,12,0.3865845725511333,-4.432777531494219e-4,2.0437160615306667,0.003149816453307428,1.882756659734,-0.008107860491264881,3.248577951245333,-0.007831696596330226,3,NA,36.5,25.5,10.74,13.82,72.33333333333333,683.3333333333334,0,18050
MAC Field Scanner Season 4 Range 13 Column 3,13,3,62,NA,NA,233,12,0.45543066869747056,-0.0010346287064107837,1.7303468918035294,0.006443802405120128,1.638318062262353,-0.008291107383939783,2.0283235582664707,-0.0028931759932931183,NA,NA,NA,28,NA,NA,NA,NA,0,16430
MAC Field Scanner Season 4 Range 13 Column 4,13,4,63.5,NA,NA,254,12,0.443628917817,0.003592141894270912,1.7754020065594118,-0.011499403448484543,1.887595756582353,-0.02448264249341035,2.7351319689064706,-0.07162616913299687,NA,NA,45.95,30.5,NA,NA,NA,NA,0,26630
MAC Field Scanner Season 4 Range 13 Column 6,13,6,62.5,NA,NA,237,12,0.38469706051705554,-3.581808551156636e-4,2.0322765949655555,0.004030876855014522,2.1799972647766666,-0.015651398978057837,3.923940798876111,-0.020520083761394418,NA,NA,NA,30,NA,NA,NA,NA,0,17550
MAC Field Scanner Season 4 Range 13 Column 7,13,7,47.5,NA,NA,249,12,0.41484150278894116,6.70169383647411e-4,1.8879501320029413,-0.0027776105053086407,1.836260264065294,3.1259648724106916e-4,2.743939412123529,-0.012366443147040471,NA,NA,NA,25.5,NA,NA,NA,NA,0,43840
MAC Field Scanner Season 4 Range 13 Column 8,13,8,68.5,NA,NA,200,12,0.4290842834907895,0.0016360607658703283,1.8509769859268421,-0.005834233816885471,1.8140971132705264,-0.013816163362512183,2.709552171358421,-0.03856864234887265,NA,NA,NA,27,NA,NA,NA,NA,0,11580
MAC Field Scanner Season 4 Range 13 Column 11,13,11,71.5,NA,NA,237,12,0.39780142568894444,-0.0011375839264598185,2.0163042041666666,0.008027542401076407,1.7195416269338888,-0.003716501024194073,2.8061158083127777,0.010326629525896145,NA,NA,34.7,24,NA,NA,NA,NA,0,25900
MAC Field Scanner Season 4 Range 13 Column 14,13,14,79.5,0.671,53.5,256,12,0.4213278928109412,0.0011424313461893105,1.9313407895835295,-0.0029513154183479383,1.7621261363064706,-0.010626234687871185,2.823747488151765,-0.026431593491878732,3.5,0.3057241977449816,42.85,25,10.9,13.92,73.5,768.3333333333334,0,32360
MAC Field Scanner Season 4 Range 13 Column 15,13,15,61,NA,NA,270,12,0.389174247443,-1.5450671505159817e-4,2.0655361097872222,0.004570776716200192,1.7986281337933334,-0.018110541365946947,3.0980680765011113,-0.028204412484344476,NA,NA,NA,24.5,NA,NA,NA,NA,0,8841
MAC Field Scanner Season 4 Range 14 Column 2,14,2,50,NA,NA,286,12,0.3873733040822222,0.0017244793689799255,2.124929475923889,-0.0020051383466660414,1.9633163046777777,-0.023095421454827587,3.779105415053889,-0.04940768197326234,NA,NA,NA,20.5,NA,NA,NA,NA,0,1137
MAC Field Scanner Season 4 Range 14 Column 6,14,6,73.5,NA,NA,208,12,0.38807632574288237,2.384744691462742e-4,1.9947176361764707,9.820508630773294e-4,2.0609880228229414,-0.0035501031850361225,3.5033491518382354,-0.004084389879317554,NA,NA,NA,25.5,NA,NA,NA,NA,0,29740
MAC Field Scanner Season 4 Range 14 Column 8,14,8,71,NA,NA,243,12,0.443385130671,0.005213364275650956,1.7828456568844444,-0.024978583716224904,1.9243887293983333,-0.01379762249803601,2.7982504734933333,-0.08012671052521977,NA,NA,NA,22.5,NA,NA,NA,NA,0,30620
MAC Field Scanner Season 4 Range 14 Column 9,14,9,71.5,NA,NA,252,12,0.3595064647308824,-0.0027664111032306804,2.261328588124706,0.019015822792300505,1.888552194035294,0.007781613557090062,3.8681439019805883,0.0711689509012854,NA,NA,NA,26.5,NA,NA,NA,NA,0,22490
MAC Field Scanner Season 4 Range 15 Column 2,15,2,47,NA,NA,266,12,0.38518121153889473,0.0023085109547988734,2.163171347716316,-0.0011718323666532382,1.8809307563363158,-0.018035380930626375,3.740153886288421,-0.038790699773257935,NA,NA,NA,28,NA,NA,NA,NA,0,38120
MAC Field Scanner Season 4 Range 15 Column 13,15,13,51.5,NA,NA,248,12,0.3722222387861765,6.6264242358087e-4,2.19186919175,-1.5748019529598686e-4,1.7764508804082353,-0.014678932027615431,3.3608421512223527,-0.030352394757855387,NA,NA,NA,20.5,NA,NA,NA,NA,0,21870
MAC Field Scanner Season 4 Range 15 Column 14,15,14,64.5,NA,NA,227,12,0.5095707153270527,0.004056068038926149,1.516837815266842,-0.016318747739072336,1.5324716953936843,-0.025813698684237527,1.6270808511431052,-0.0638516643718505,NA,NA,NA,25,NA,NA,NA,NA,0,22940
MAC Field Scanner Season 4 Range 16 Column 2,16,2,71.5,NA,NA,237,12,0.37793878439511763,0.0035760516999056,2.1520849761817646,-0.010119204640504826,1.9723012161994118,-0.029009420409664734,3.881326086691765,-0.09333517295595851,NA,NA,NA,25.5,NA,NA,NA,NA,0,24380
MAC Field Scanner Season 4 Range 16 Column 3,16,3,57,NA,NA,161,12,0.4197217949762,0.0016377498626050447,1.9194129022426667,-0.0010885940043010966,1.692713846942,-0.019148775674902335,2.5689923719653334,-0.039548669755051676,NA,NA,NA,26.5,NA,NA,NA,NA,0,13360
MAC Field Scanner Season 4 Range 16 Column 4,16,4,56.5,NA,NA,186,12,0.36625453509682354,-0.0016159634950071763,2.2392792597641176,0.010650742745097575,1.673536039495294,0.0010882446007844334,3.1887216438547057,0.027810049565540618,NA,NA,NA,24.5,NA,NA,NA,NA,0,35010
MAC Field Scanner Season 4 Range 16 Column 6,16,6,66.5,NA,NA,215,12,0.37642636152464704,0.0028960062863290716,2.134385959349412,-0.012391352881087326,1.8831200604247058,-0.017976560407683865,3.5363596777629414,-0.07331600274172477,NA,NA,NA,25.5,NA,NA,NA,NA,0,28620
MAC Field Scanner Season 4 Range 16 Column 9,16,9,74,0.809625,59.625,271,12,0.40845761095441174,0.0026094702474286817,2.0137048892488236,-0.008821557131037147,1.621918941137059,-0.01703438356262124,2.643098131907059,-0.06494953240288645,3.3333333333333335,0.2625231082582202,41.65,26,12.58,15.06,66.55555555555556,757.7777777777778,0,34610
MAC Field Scanner Season 4 Range 16 Column 10,16,10,61,NA,NA,270,12,0.40779302474657897,4.284042019960718e-4,1.94891356247,2.138141272224781e-4,1.9479716226421053,-0.0068576915414293275,3.2174260229694736,-0.011549610890744674,NA,NA,NA,19.5,NA,NA,NA,NA,0,10310
MAC Field Scanner Season 4 Range 16 Column 13,16,13,73.5,0.703625,50.6,248,12,0.40963744246175,0.002259454404151335,1.90741520222375,-0.007442105726945011,2.08075085696375,-0.028017550913815012,3.381788634265625,-0.07424090484647278,NA,NA,NA,24,NA,NA,NA,NA,0.8,22990
MAC Field Scanner Season 4 Range 17 Column 4,17,4,66.5,0.771,51.125,201,12,0.37627197378988236,8.20361669836226e-5,2.177245758325882,0.008101111383053061,1.6841331054311766,-0.02225378057462043,3.0035200329094116,-0.03801427684361787,NA,NA,NA,30,NA,NA,NA,NA,0,13400
MAC Field Scanner Season 4 Range 17 Column 6,17,6,70,NA,NA,235,12,0.3756669078642778,-1.4531734153796623e-4,2.1431754231799998,0.0023171879282662083,1.9303993515766666,0.0016841780214107045,3.718963634571667,0.016594466091829196,NA,NA,NA,25,NA,NA,NA,NA,0,17290
MAC Field Scanner Season 4 Range 17 Column 8,17,8,82,NA,NA,236,12,0.3807046162264118,-1.7167475831580763e-4,2.110269165742353,0.0011890697359134836,1.8432277058594118,-0.009720798594746661,3.3426508125388237,-0.020931427466673928,4.5,0.26736469057282714,50.650000000000006,25,11.775,16.24,67,830,0,33250
MAC Field Scanner Season 4 Range 17 Column 9,17,9,73,0.77375,56.166666666666664,254,12,0.3810266739272778,-4.4136672749830205e-4,2.152369153841111,0.006924296233863602,1.7831334610216667,-0.00900953552699184,3.3050564384844443,3.084697235233849e-4,3,0.297506395954005,NA,26.5,9.16,15.42,54.5,741.6666666666666,0.2,32590
MAC Field Scanner Season 4 Range 17 Column 13,17,13,74,NA,NA,249,12,0.37916597917425,0.001419050953839388,2.14499029376,-0.004317319226294424,1.7665090085975,-0.020959060133618406,3.28399901673125,-0.0593548158900473,NA,NA,NA,25.5,NA,NA,NA,NA,0.2,22810
MAC Field Scanner Season 4 Range 17 Column 15,17,15,75,NA,NA,265,12,0.36730380710295,-3.6143915537332436e-4,2.1424222159475,0.005078619153897652,1.9976172453730001,-0.011074395168910295,3.7614352144295,-0.011458489203297619,NA,NA,NA,23.5,NA,NA,NA,NA,0,22780
MAC Field Scanner Season 4 Range 18 Column 2,18,2,68,NA,NA,112,11.083333333333334,0.37829172617035295,6.075217927208654e-4,2.1371639120194117,0.0021562572367209406,2.076927627688235,-0.017063727791702753,4.1521756476152945,-0.03708196095460021,NA,NA,NA,29,NA,NA,NA,NA,0,9693
MAC Field Scanner Season 4 Range 18 Column 3,18,3,71,NA,NA,237,12,0.4394236750377619,-0.001669292910106686,1.8533071985371428,0.012539561636709148,1.6358634186119048,-0.011281994868674542,2.1896618137666666,-0.008486547832340496,NA,NA,NA,30,NA,NA,NA,NA,0,30080
MAC Field Scanner Season 4 Range 18 Column 4,18,4,63,NA,NA,224,12,0.3847135314065,0.0025655373591568233,2.061527859513889,-0.010392158241104711,1.9693746415794444,-0.007529424456196192,3.577076220677222,-0.024556811253107047,NA,NA,NA,30,NA,NA,NA,NA,0,11840
MAC Field Scanner Season 4 Range 18 Column 8,18,8,72.5,NA,NA,254,12,0.4033765423092105,0.006313657080119035,1.9481573639489473,-0.026865274058290596,2.0625538365410527,-0.027754902565113412,3.5227269828605263,-0.13514284869979687,NA,NA,NA,21.5,NA,NA,NA,NA,0,30420
MAC Field Scanner Season 4 Range 18 Column 9,18,9,69.5,0.933625,64.75,252,12,0.38835576163261903,0.002076105427418423,2.04645000725,-0.0033816295095442706,1.997288239342857,-0.01292316747811707,3.6050678807433334,-0.04749202123534716,NA,NA,NA,28,NA,NA,NA,NA,0,30280
MAC Field Scanner Season 4 Range 18 Column 10,18,10,79,NA,NA,254,12,0.3714741568873684,-9.949879985901623e-4,2.115540108161579,0.0061576116874902925,2.198789964566842,0.009431946938463604,4.271594181302105,0.04309801900281302,NA,NA,NA,28,NA,NA,NA,NA,0,18680
MAC Field Scanner Season 4 Range 18 Column 11,18,11,76.5,NA,NA,269,12,0.3920896225175556,-0.001217233983510335,2.0266991201766666,0.011850515245239193,1.843003585445,-0.008674101945488262,3.0931198493905554,0.008468717429170353,NA,NA,NA,26.5,NA,NA,NA,NA,0,24030
MAC Field Scanner Season 4 Range 18 Column 12,18,12,72,NA,NA,286,12,0.3828235493146,0.0026815120826030664,2.043385455902105,-0.007469457774418399,2.1215871737978946,-0.021089783812442472,3.828088392905,-0.0641724227714666,NA,NA,NA,21.5,NA,NA,NA,NA,0,15260
MAC Field Scanner Season 4 Range 18 Column 13,18,13,71.5,NA,NA,247,12,0.37720036162282355,-1.1076571102018434e-5,2.0980092830188237,0.003932959489374081,1.9457794437388236,-0.006012264975157728,3.5595904390370587,-0.0015056644249486694,NA,NA,NA,24.5,NA,NA,NA,NA,0,24780
MAC Field Scanner Season 4 Range 18 Column 14,18,14,51,NA,NA,229,12,0.46815692066026315,0.006301402905206045,1.7505742080694737,-0.02578860719766691,1.5250469304437895,-0.02618379421889664,2.066802392004895,-0.0962496393952793,NA,NA,25.65,18,NA,NA,NA,NA,0,22410
MAC Field Scanner Season 4 Range 18 Column 15,18,15,84.5,NA,NA,243,12,0.46974925281235,0.0059123728988764584,1.66947329699,-0.02422111984999242,1.7554615412855,-0.022037094152600092,2.2626116212105,-0.07754605379007576,NA,NA,NA,25.5,NA,NA,NA,NA,0,14890
MAC Field Scanner Season 4 Range 19 Column 4,19,4,68.5,NA,NA,195,12,0.43678621330065,0.0020409201065302125,1.911402107564,-0.006236282856017305,1.6047556247635,-0.022835903906546624,2.43725931976205,-0.05522803374571425,NA,NA,NA,30,NA,NA,NA,NA,0,26270
MAC Field Scanner Season 4 Range 19 Column 6,19,6,62.5,NA,NA,262,12,0.3751103402478421,0.0016233445280573484,2.082603116738947,-0.004754960321604432,2.1283235783626315,-0.020466757342576098,3.990421178243158,-0.0567974159218269,3,0.33024564961510977,44.9,23,13.6,18.68,81.75,858.3333333333334,0.2,52200
MAC Field Scanner Season 4 Range 19 Column 7,19,7,65.5,NA,NA,259,12,0.40605429218075,0.003015165655779597,1.947941454635,-0.009556594587165528,1.873951673613,-0.023117994436576493,3.070040246093,-0.07688066534419936,NA,NA,NA,25,NA,NA,NA,NA,0,19730
MAC Field Scanner Season 4 Range 19 Column 12,19,12,77.5,NA,NA,254,12,0.41372359551009524,6.487251451715148e-4,1.9536783148438095,-6.007621530484451e-4,2.080947470574286,-0.01182722373740527,3.6146520649933334,-0.023742113531877804,NA,NA,NA,27.5,NA,NA,NA,NA,0,18150
MAC Field Scanner Season 4 Range 19 Column 13,19,13,52,NA,NA,261,12,0.40279451869595,2.6635770012401437e-4,1.967818735703,3.1412237759067016e-5,1.921590534032,-1.8372781021915578e-5,3.1942066029705,0.0033068358047264232,NA,NA,NA,22.5,NA,NA,NA,NA,0,NA
MAC Field Scanner Season 4 Range 21 Column 3,21,3,56,1.0711249999999999,60.333333333333336,192,12,0.4108204638722857,-3.832111058252536e-4,1.9413065294171428,0.005421838559178723,1.778272676397619,-0.01916717587937369,2.73392480566,-0.02852750523224192,NA,NA,NA,31.5,NA,NA,NA,NA,0,NA
MAC Field Scanner Season 4 Range 21 Column 5,21,5,46.5,NA,NA,260,12,0.42987969049683333,-0.0035753604177401117,1.8721183310061111,0.01682191347705237,1.69252119504,0.0016785222554308208,2.4884550862711112,0.03865784153061292,NA,NA,47.349999999999994,24,NA,NA,NA,NA,0,18040
MAC Field Scanner Season 4 Range 21 Column 6,21,6,72,NA,NA,262,12,0.4641942452555556,0.002094695720679396,1.755423667228889,-0.006685516147873093,1.5511655122066668,-0.021083859547382577,2.0430518136005555,-0.04684504919396521,NA,NA,NA,23.5,NA,NA,NA,NA,0,30920
MAC Field Scanner Season 4 Range 21 Column 11,21,11,73,NA,NA,262,12,0.45427008434126315,-8.366959084488393e-4,1.7628313250289473,0.006385288895349949,1.5173550169226315,-0.009339687146252221,1.9043155901505262,-0.0035850541688848946,NA,NA,33.8,24,NA,NA,NA,NA,0,13300
MAC Field Scanner Season 4 Range 21 Column 14,21,14,77,NA,NA,240,12,0.3997983276988889,-1.607906224162024e-4,2.038673812156111,0.0040409695361228164,1.8998203504633333,-0.01723027805268342,3.3107826632605555,-0.030005435131885427,NA,NA,NA,24.5,NA,NA,NA,NA,0,28420
MAC Field Scanner Season 4 Range 21 Column 15,21,15,84.5,NA,NA,227,12,0.448825673867,0.002902890090760002,1.7988160534388888,-0.01053169370784842,1.5685202854238889,-0.009598842116881215,2.083184782341111,-0.04701510649938408,NA,NA,31.1,24.5,NA,NA,NA,NA,0,9413
MAC Field Scanner Season 4 Range 22 Column 2,22,2,73,NA,NA,312,1.5,0.36443548873295,4.0724888503045997e-4,2.2048596058135,0.00400793130805005,2.023278314293,-0.021725445317390204,4.1177425468790005,-0.04061807783749128,NA,NA,NA,30.5,NA,NA,NA,NA,0,12510
MAC Field Scanner Season 4 Range 22 Column 3,22,3,70.5,NA,NA,168,12,0.42598319767747367,-9.061461814238588e-4,1.9038865854157896,0.008443328317914228,1.643086372486842,-0.014357936243246829,2.3804642055373684,-0.013797823506459903,NA,NA,NA,28.5,NA,NA,NA,NA,0,16550
MAC Field Scanner Season 4 Range 22 Column 7,22,7,74,NA,NA,227,12,0.4217452188206111,-2.616740246197187e-4,1.8563817684127777,0.00316844772111513,1.901192166923889,0.0020261464621915437,2.846372138341111,0.01445909237281205,NA,NA,NA,25,NA,NA,NA,NA,0.2,32030
MAC Field Scanner Season 4 Range 22 Column 9,22,9,73.5,NA,NA,247,12,0.3762672078534737,-1.2246595964559458e-4,2.0757831886910525,0.004051445718464921,2.0604626058673685,-0.01638346320222357,3.75981642336,-0.0296760801075947,NA,NA,NA,23.5,NA,NA,NA,NA,0,43590
MAC Field Scanner Season 4 Range 22 Column 12,22,12,77.5,NA,NA,205,12,0.45237136554970586,-0.0035215511104377773,1.738997893285294,0.017293184703066365,1.7441164913417646,0.0019312282555321194,2.278922449094706,0.043649946359320846,NA,NA,NA,22.5,NA,NA,NA,NA,0,19270
MAC Field Scanner Season 4 Range 22 Column 14,22,14,63.5,NA,NA,225,12,0.39892316352457896,5.251482100842548e-5,1.9623129147194738,0.0020686906413105673,1.9839329482805264,-0.010510001732438348,3.2593615264642106,-0.016601723099734157,NA,NA,NA,20.5,NA,NA,NA,NA,0,36050
MAC Field Scanner Season 4 Range 23 Column 3,23,3,68,NA,NA,215,12,0.439904943804,3.901813787541433e-5,1.8255428305047368,0.0070942513198100805,1.6738562907983683,-0.03201050431435794,2.188952103802,-0.03969472268089683,NA,NA,34.35,28,NA,NA,NA,NA,0,18820
MAC Field Scanner Season 4 Range 23 Column 4,23,4,66.5,NA,NA,247,12,0.3626308671045,4.012215072289087e-4,2.2056523240944443,0.0035278557232851656,1.9072193623811111,-0.01775525118917893,3.767345117992778,-0.03138384481351461,NA,NA,NA,32,NA,NA,NA,NA,0,29480
MAC Field Scanner Season 4 Range 23 Column 6,23,6,62,NA,NA,233,12,0.34217231347188887,-0.0013453369005300613,2.3280552533505556,0.011825953496587337,1.9663072017105556,-0.0061034488927489035,4.229872438081111,0.016503067449794816,NA,NA,NA,25,NA,NA,NA,NA,0,28270
MAC Field Scanner Season 4 Range 23 Column 7,23,7,77.5,NA,NA,223,12,0.4041765825428889,-0.0013067865337706075,1.9367948893222222,0.008547660475784634,2.0247370425144444,0.0023103920163556487,3.2743594467883335,0.03083342885249992,NA,NA,NA,24.5,NA,NA,NA,NA,0,17900
MAC Field Scanner Season 4 Range 23 Column 10,23,10,78,NA,NA,241,12,0.39164912005,0.001454737850056771,2.0066068154333334,-0.003104287508885087,2.070406338474762,-0.01755769683553645,3.6376517681709526,-0.046265149123990955,NA,NA,NA,25,NA,NA,NA,NA,0,16540
MAC Field Scanner Season 4 Range 23 Column 11,23,11,66,NA,NA,231,12,0.3986095169529524,3.684226372649027e-4,1.9617431654357143,2.956279046706382e-4,1.9932298709814285,-0.010570531448773561,3.2946640372319047,-0.021485231326052717,NA,NA,NA,20.5,NA,NA,NA,NA,0,27210
MAC Field Scanner Season 4 Range 23 Column 14,23,14,71.5,1.0614999999999999,75,289,12,0.39745176865285003,4.78458470220282e-4,2.065376745273,0.0017891758185522248,1.725765533197,-0.006589079497581505,3.0287582626665,-0.008178582075533174,NA,NA,59.9,26.5,NA,NA,NA,NA,0,17470
MAC Field Scanner Season 4 Range 24 Column 2,24,2,65,NA,NA,192,11.083333333333334,0.37825723772885717,-4.0079769250703836e-4,2.1646201067895237,0.007972353925173063,1.950878110904762,-0.016825775979258186,3.837696388188095,-0.016571176180422652,NA,NA,NA,30,NA,NA,NA,NA,0,23130
MAC Field Scanner Season 4 Range 24 Column 3,24,3,67.5,NA,NA,233,12,0.41451357464894445,-0.0010039600505647797,1.9440393089688888,0.010743895532126537,1.6856952285272222,-0.0191897080121073,2.500039202963889,-0.011532436379525638,NA,NA,NA,31.5,NA,NA,NA,NA,0,12590
MAC Field Scanner Season 4 Range 24 Column 4,24,4,70,NA,NA,215,12,0.3574316719335556,-0.0014379904947680827,2.2519571848583335,0.009192209686298254,1.8366618800833334,-0.0028718247042126064,3.699195212863333,0.015073403983831562,NA,NA,NA,24.5,NA,NA,NA,NA,0,15640
